,arsno,bstopid,bstopnm,gpsx,gpsy,stoptype
4635,---,170300403,영도병원,129.04058186471,35.091999136717,마을
4636,---,170300404,영도소방서,129.04278153399,35.091200536638,마을
4637,---,170330102,남해숯불갈비,129.046709210157,35.087517992628,마을
4641,---,170350501,봉래동교차로,129.043695884984,35.093409881274,마을
4642,---,170370101,영남교회,129.042840979872,35.081116382703,마을
4649,---,170410101,강남병원,129.044057686226,35.087910111528,마을
4652,---,170410302,탑마트,129.043120603304,35.086627737424,마을
4654,---,170430301,명신교회,129.045064316576,35.081851497835,마을
4655,---,170460501,중복도로입구,129.045782835412,35.082095144753,마을
4656,---,170510501,신선초등학교입구,129.046591632771,35.083556257616,마을
4657,---,170540101,신선영광아파트,129.04692113226,35.084330278176,마을
4659,---,170550101,샛별아파트,129.047180876792,35.085023413388,마을
4661,---,170560101,금잔디길삼거리,129.047386874451,35.085705731433,마을
4663,---,170570101,신선아파트,129.047572965469,35.086403822428,마을
4665,---,170580101,매일유업,129.047793078348,35.087165338793,마을
4667,---,170590101,산제당입구,129.047955920578,35.087738350466,마을
4669,---,170600101,형제슈퍼,129.048226039342,35.088602591713,마을
4673,---,170660301,영도배수지입구,129.048258051677,35.090351858013,마을
4676,---,170790301,월광슈퍼,129.046424224205,35.082058800908,마을
4677,---,170820101,복지회관,129.047612906127,35.081374565005,마을
4678,---,170820102,북천사,129.047481689009,35.082106481394,마을
4679,---,170860101,신선초등학교,129.046745115988,35.082880243937,마을
4680,---,170880401,대원아파트,129.042694316751,35.082167044579,마을
4685,---,170950202,황토탕,129.057672268367,35.090189312752,마을
4686,---,170950304,시영아파트후문,129.054371661206,35.092395798686,마을
4687,---,170950305,청학동공영주차장,129.055753797632,35.091514351329,마을
4690,---,171000201,미주아파트,129.064582322816,35.087884415498,마을
4691,---,171000202,성일하우징,129.064550489731,35.089183544142,마을
4692,---,171010101,청학초등학교사거리,129.060094691805,35.093992225922,마을
4693,---,171010102,청학동시장,129.060471776583,35.095229177244,마을
4695,---,171010302,청학2동,129.0606975868,35.092174068,일반
4697,---,171060101,해양대승선생활관,129.084463522855,35.073570194347,일반
4698,---,171100101,영도여자고등학교,129.066100977926,35.073880600535,마을
4699,---,171100102,푸른어린이공원,129.067942645861,35.074101527673,마을
4700,---,171100301,봉삼초등학교,129.06467744886,35.074892513203,마을
4701,---,171100302,와치종합사회복지관,129.065208850459,35.076121834005,마을
4706,---,171150302,고신대학교정문,129.064566569244,35.077980202632,마을
4707,---,171190303,부산전신전화국,129.072735198147,35.073227216135,마을
4711,---,171200202,상리종합사회복지관,129.071034634201,35.085555052912,마을
4714,---,171210103,동삼그린힐아파트,129.067508076061,35.085480425503,마을
4716,---,171220102,상리복지사회복지관,129.071127617558,35.085264570872,마을
4720,---,171230203,고신대학교후문,129.063944837536,35.080299995447,마을
4721,---,171230204,밤나무집,129.063329511877,35.081735881463,마을
4723,---,171240203,82번종점,129.060935174709,35.092186772365,마을
4728,---,171300102,동삼중학교,129.070783875973,35.074990839037,마을
4729,---,171300103,절영로사거리,129.068825024779,35.075402182877,마을
4733,---,171360101,광명고등학교,129.062962657215,35.082697880974,마을
4737,---,171370301,남부여객(종점),129.0625017971,35.084238635,일반
4739,---,171370304,원우아파트,129.061335393714,35.085176338696,마을
4743,---,171390201,롯데낙천대아파트입구,129.060762409474,35.087713149865,마을
4745,---,171400301,롯데낙천대아파트후문,129.061885023233,35.088417273864,마을
4746,---,171410202,롯데낙천대아파트삼거리,129.061152506419,35.087796524367,마을
4753,---,171480104,동삼그린힐상가,129.067156882003,35.086228286011,마을
4754,---,171500101,오성할인마트,129.062340547854,35.089843162645,마을
4755,---,171500401,롯데낙천대아파트정문,129.0621195126,35.08902422917,마을
4756,---,171550301,빅마트슈퍼,129.061924229602,35.091499558632,마을
4757,---,171550302,수정방앗간,129.06281944309,35.090914762553,마을
4758,---,171570301,고은식육점,129.065034566963,35.085979355647,마을
4759,---,171580101,영도자동차학원,129.065288614902,35.086480695139,마을
4761,---,171590201,광명고등학교후문,129.065441305712,35.084679644554,마을
4763,---,171650101,해양대대학본부,129.087494134064,35.074952661422,일반
4764,---,171650102,해양대해사대학관,129.088735,35.075606,일반
4765,---,171650103,해양대구본관,129.087808534199,35.076531795698,일반
4766,---,171650201,해양대방파제입구,129.085832556882,35.074525450389,일반
4767,---,171660102,LG사이언스홀,129.050061738288,35.169995004527,마을
4768,---,171660103,세동한신아파트,129.049500001587,35.172194068732,마을
4770,---,171670101,창곡종합시장,129.047146949913,35.177290075515,마을
4774,---,171680202,초연중학교,129.046667764862,35.179277070107,마을
4786,---,171760304,주공사거리,129.029034632345,35.172456756896,마을
4789,---,171850202,고려한방병원,129.051660480962,35.167156094952,마을
4791,---,171860301,메리움아파트,129.050609674596,35.163817202249,마을
4793,---,171870301,일성아파트,129.05112401315,35.164123884036,마을
4794,---,171890401,협성프라자,129.038089226448,35.170705122093,마을
4797,---,171930102,백양로교회,129.031686726441,35.164233228053,마을
4806,---,172060302,신개금LG아파트,129.019358351141,35.154837792087,마을
4808,---,172070102,주택공사,129.025373445638,35.157240562103,마을
4812,---,172100502,연지치안센터,129.049959470589,35.171130824825,마을
4813,---,172120102,개금변전소,129.020281323284,35.15041318232,마을
4820,---,172170302,도개공103동,129.024118778882,35.16332387232,마을
4821,---,172170303,도개공112동,129.026050887668,35.162677450343,마을
4822,---,172170304,동원화인아파트,129.027416999851,35.164016670901,마을
4823,---,172170305,삼환아파트,129.024196615853,35.162569730818,마을
4824,---,172170306,우성상가,129.026918099627,35.160191458478,마을
4825,---,172170307,한진아파트,129.025523279005,35.161586716975,마을
4828,---,172180303,도개공115동,129.026207004192,35.1628927703,마을
4834,---,172180404,국제백양아파트앞,129.027528085105,35.168702999414,마을
4836,---,172220302,당감주유소,129.034318659909,35.165050913268,마을
4839,---,172280101,부산백병원,129.019965605768,35.146594595795,마을
4840,---,172280102,성황리마트,129.020165799048,35.147333832231,마을
4842,---,172300202,신주례LG1차아파트106동,129.015642529808,35.153829033493,마을
4849,---,172370103,부암동원맨션,129.048925215786,35.166811396755,마을
4850,---,172370104,부암고개,129.045535990665,35.165799984339,마을
4853,---,172410203,부산국제중고등학교,129.026739153736,35.169248859695,마을
4854,---,172430201,반도아파트,129.032794882944,35.149605788435,마을
4855,---,172440302,동의대역,129.032868219524,35.153861653766,마을
4861,---,172520101,수정터널,129.033806137271,35.149481021007,마을
4862,---,172520202,가야여자중학교,129.034614022824,35.147755667216,마을
4872,---,172580302,당감주공3단지상가,129.027298957619,35.171728849542,마을
4875,---,172600103,한국과학영재학교,129.028156510217,35.166377145001,마을
4879,---,172750201,당감주공아파트,129.024865018506,35.171541947647,마을
4880,---,172790202,개금현대아파트,129.016476670372,35.147336389087,마을
4881,---,172810201,개금시영아파트,129.016366631345,35.146119899179,마을
4883,---,172860301,개금아파트,129.0161534633,35.144389613,일반
4884,---,172860302,동남여객차고지,129.016118292716,35.144281136065,마을
4890,---,172950201,동서대입구,129.01456040725,35.144505314329,마을
4891,---,172950202,동서대학교,129.011816837982,35.144586960511,마을
4893,---,172960201,협성피닉스타운,129.037882464679,35.172035345099,마을
4894,---,173000101,우미식당,129.023301132157,35.158323253684,마을
4895,---,173010301,개금반도보라아파트,129.023256389152,35.159396392272,마을
4896,---,173030201,덕인빌라,129.024976502892,35.158844964864,마을
4897,---,173090202,부산학생교육문화회관,129.0473542,35.18365511,마을
4904,---,173150203,개금역2번출구,129.021541271077,35.153499843841,마을
4907,---,173390201,당리역,128.973556901319,35.103792693932,마을
4908,---,173410201,구평고물상,128.984116132745,35.073581321234,마을
4909,---,173420101,동원로얄아파트입구,128.964962624328,35.081304288038,마을
4910,---,173460201,풍조식품,128.960186359219,35.081181915812,마을
4911,---,173480201,동원로얄아파트,128.964675140525,35.078803671185,마을
4913,---,173490301,동원로얄듀크101동앞,128.964689682225,35.078267227217,마을
4914,---,173580103,임석,129.1090876,35.28762277,마을
4915,---,173580104,수반,129.1111345,35.29133483,마을
4916,---,173580105,다움병원,129.1115888,35.29435082,마을
4924,---,173850201,범어사입구사거리,129.089872,35.27635295,마을
4925,---,173860101,수원지마을,129.1046873,35.24894642,마을
4927,---,173870101,분도농원,129.1072227,35.24815578,마을
4928,---,173870102,주말농장,129.107885,35.24764411,마을
4929,---,173900201,금성동주민센터,129.0566463,35.24994735,마을
4930,---,173900202,산성공해마을3동,129.0556417,35.24571367,마을
4932,---,173900302,본동집,129.0561344,35.25058491,마을
4935,---,173910201,죽전마을,129.0543783333,35.2511716667,일반
4936,---,173910202,서울슈퍼,129.055357309555,35.251023910124,일반
4937,---,173910303,마을회관,129.0549405,35.25112589,마을
4939,---,173960302,함몰마을,129.1076648,35.29405657,마을
4941,---,173990302,남산역,129.0922591,35.26528041,마을
4944,---,174220201,금양초등학교,129.0925639,35.24091825,마을
4945,---,174230302,금정구청,129.0927838,35.24231835,마을
4946,---,174240101,GS슈퍼(금정구청),129.0940824,35.24331092,마을
4947,---,174250101,초원맨션,129.093761,35.24144453,마을
4948,---,174250201,부곡3동주민센터,129.0938063,35.24080544,마을
4949,---,174290201,구서역3번출구,129.0910703,35.24809364,마을
4950,---,174290302,이마트,129.0902723,35.24910319,마을
4951,---,174300201,부곡동,129.0912717,35.22311039,마을
4954,---,174330401,대우아파트후문,129.0895976,35.23244366,마을
4955,---,174360201,부곡여자중학교,129.0938413,35.22248699,마을
4957,---,174400103,금정여자고등학교,129.0999655,35.21862934,마을
4958,---,174400104,서동시장,129.1019675,35.21704708,마을
4959,---,174400203,서동,129.0960881627,35.2183437016,일반
4961,---,174420401,장전역2번출구,129.0886087,35.23789014,마을
4962,---,174430501,장전역4번출구,129.0884166,35.23885045,마을
4963,---,174460201,서2동새마을금고,129.1028808,35.21447208,마을
4965,---,174550201,영락공원,129.1033624,35.27387775,마을
4966,---,174550202,금정도서관,129.0972609,35.27241191,마을
4967,---,174550203,영락원,129.1019352,35.27257407,마을
4971,---,174580203,센텀SD아파트후문,129.1196150956,35.2115239558,일반
4972,---,174580401,대우자동차,129.1153702,35.21709697,마을
4973,---,174580501,금사역,129.1157326,35.21579945,마을
4974,---,174600101,부곡늘푸른아파트117동,129.0967365,35.22314546,마을
4976,---,174610101,BMC아파트121동,129.096162,35.22162091,마을
4977,---,174610102,BMC아파트120동,129.0977905,35.22350217,마을
4981,---,174620201,뉴그린108동,129.0945438,35.22053522,마을
4982,---,174630101,금정산SK뷰,129.07936271831,35.225719435044,일반
4987,---,174630301,식물원,129.078000328114,35.227202701868,일반
4988,---,174630302,금강식물원,129.078144573188,35.226447372562,마을
4989,---,174660301,부곡한신아파트,129.0911582,35.23790388,마을
4991,---,174690401,금사공단.금사동탑마트,129.112655,35.21889715,마을
4992,---,174710103,선두구동행정복지센터,129.1125908,35.29804699,마을
4993,---,174710104,조리,129.1122549,35.30117784,마을
4994,---,174710105,조리경로당,129.1121047,35.30275342,마을
4999,---,174790401,부산과학고등학교,129.0851423,35.26411468,마을
5001,---,174810401,장전중학교,129.078688245213,35.227585138904,마을
5004,---,174820201,공해부락,129.055994262705,35.244210256422,일반
5005,---,174820202,산성공해마을,129.0569814,35.24377623,마을
5006,---,174850101,천일아파트,129.0899092,35.26683496,마을
5007,---,174850102,성원아파트,129.0913909,35.26676879,마을
5008,---,174850302,탐앤탐스부산외대점,129.0879938,35.26712487,마을
5018,---,174890203,부산외국어대학교정문,129.0845199,35.26640981,마을
5025,---,174940102,초원마트,129.101071,35.2135597,마을
5030,---,175110103,파크랜드,129.1125053,35.21997826,마을
5031,---,175110202,금사공단,129.1126146,35.21874797,마을
5032,---,175130101,태광인력개발원,129.0846985,35.2532275,마을
5033,---,175130102,우성아파트3동,129.0850206,35.2542222,마을
